Full_car_name;Fuel_type;Total_consumption;Power_(HP);Displacement_(ccm);Vehicle_tax_/_year_(may_vary_due_to_WLTP_conversion);CO2_efficiency_class;Engine_type;Maximum_output_in_kW_(system_output);Maximum_output_in_PS_(system_output);Torque_(system_performance);Number_of_gears;Number_of_cylinders_(combustion_engine);Number_of_valves_(combustion_engine);Displacement_(combustion_engine);Maximum_power_at_rpm._(Combustion_engine);Maximum_torque_at_rpm._(Combustion_engine);Length_(mm);Width_(mm);Height_(mm);Luggage__volume_normal;Curb_weight_(kg);Gross_weight_(kg);Payload_(kg);Body_type;Number_of_doors;Number_of_seats_normal;Acceleration_(s);Top_speed_(km/h);CO2_emissions_(NEFZ);Gas_tank_size
BMW_325i_Touring_Edition_Sport_xDrive_Automatic;Super Plus;8.3;218;2996;228 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4527;1817;1418;460;1735;2200;465;Kombi;5;5;8.1 ;240;194;63.0 
BMW_330i_Touring_xDrive;Super Plus;8.1;272;2996;208 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4527;1817;1418;460;1715;2180;465;Kombi;5;5;6.4 ;250;194;63.0 
BMW_330i_Touring_xDrive_Automatic;Super Plus;8.1;272;2996;208 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4527;1817;1418;460;1735;2200;465;Kombi;5;5;6.6 ;250;194;63.0 
BMW_330i_Touring_Edition_Lifestyle_xDrive;Super Plus;8.3;272;2996;226 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4527;1817;1418;460;1715;2180;465;Kombi;5;5;6.4 ;250;193;63.0 
BMW_330i_Touring_Edition_Lifestyle_xDrive_Automatic;Super Plus;8.4;272;2996;230 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4527;1817;1418;460;1735;2200;465;Kombi;5;5;6.6 ;250;195;63.0 
BMW_330i_Touring_Edition_Exclusive_xDrive;Super Plus;8.3;272;2996;226 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4527;1817;1418;460;1715;2180;465;Kombi;5;5;6.4 ;250;193;63.0 
BMW_330i_Touring_Edition_Exclusive_xDrive_Automatic;Super Plus;8.4;272;2996;230 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4527;1817;1418;460;1735;2200;465;Kombi;5;5;6.6 ;250;195;63.0 
BMW_330i_Touring_Edition_Sport_xDrive;Super Plus;8.3;272;2996;226 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4527;1817;1418;460;1715;2180;465;Kombi;5;5;6.4 ;250;193;63.0 
BMW_330i_Touring_Edition_Sport_xDrive_Automatic;Super Plus;8.4;272;2996;230 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4527;1817;1418;460;1735;2200;465;Kombi;5;5;6.6 ;250;195;63.0 
BMW_335i_Touring_;Super Plus;9.3;306;2979;264 Euro;G;Otto;225;306;400;6;6;4;2979;5800;1300;4527;1817;1418;450;1690;2155;465;Kombi;5;5;5.7 ;250;222;63.0 
BMW_335i_Touring_Automatic;Super Plus;9.3;306;2979;266 Euro;G;Otto;225;306;400;6;6;4;2979;5800;1300;4527;1817;1418;450;1705;2170;465;Kombi;5;5;5.9 ;250;223;63.0 
BMW_335i_Touring_xDrive;Super Plus;9.8;306;2979;290 Euro;G;Otto;225;306;400;6;6;4;2979;5800;1300;4527;1817;1418;450;1790;2255;465;Kombi;5;5;5.6 ;250;235;63.0 
BMW_335i_Touring_xDrive_Automatic;Super Plus;9.8;306;2979;290 Euro;G;Otto;225;306;400;6;6;4;2979;5800;1300;4527;1817;1418;450;1805;2270;465;Kombi;5;5;5.7 ;250;235;63.0 
BMW_335i_Touring_Edition_Lifestyle;Super Plus;8.5;306;2979;238 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1670;2135;465;Kombi;5;5;5.7 ;250;199;63.0 
BMW_335i_Touring_Edition_Lifestyle_Automatic;Super Plus;8.7;306;2979;246 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1685;2150;465;Kombi;5;5;5.9 ;250;203;63.0 
BMW_335i_Touring_Edition_Lifestyle_xDrive;Super Plus;8.8;306;2979;252 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1735;2200;465;Kombi;5;5;5.5 ;250;206;63.0 
BMW_335i_Touring_Edition_Lifestyle_xDrive_Automatic;Super Plus;9.2;306;2979;270 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1750;2215;465;Kombi;5;5;5.6 ;250;215;63.0 
BMW_335i_Touring_Edition_Exclusive;Super Plus;8.5;306;2979;238 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1670;2135;465;Kombi;5;5;5.7 ;250;199;63.0 
BMW_335i_Touring_Edition_Exclusive_Automatic;Super Plus;8.7;306;2979;246 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1685;2150;465;Kombi;5;5;5.9 ;250;203;63.0 
BMW_335i_Touring_Edition_Exclusive_xDrive;Super Plus;8.8;306;2979;252 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1735;2200;465;Kombi;5;5;5.5 ;250;206;63.0 
BMW_335i_Touring_Edition_Exclusive_xDrive_Automatic;Super Plus;9.2;306;2979;270 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1750;2215;465;Kombi;5;5;5.6 ;250;215;63.0 
BMW_335i_Touring_Edition_Sport;Super Plus;8.5;306;2979;238 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1670;2135;465;Kombi;5;5;5.7 ;250;199;63.0 
BMW_335i_Touring_Edition_Sport_Automatic;Super Plus;8.7;306;2979;246 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1685;2150;465;Kombi;5;5;5.9 ;250;203;63.0 
BMW_335i_Touring_Edition_Sport_xDrive;Super Plus;8.8;306;2979;252 Euro;E;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1735;2200;465;Kombi;5;5;5.5 ;250;206;63.0 
BMW_335i_Touring_Edition_Sport_xDrive_Automatic;Super Plus;9.2;306;2979;270 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4527;1817;1418;450;1750;2215;465;Kombi;5;5;5.6 ;250;215;63.0 
BMW_316d_Touring_;Diesel;4.5;115;1995;208 Euro;A;Diesel;85;115;260;6;4;4;1995;4000;1750;4527;1817;1418;460;1550;2015;465;Kombi;5;5;11.2 ;201;119;61.0 
BMW_316d_Touring_Edition_Lifestyle;Diesel;4.5;115;1995;208 Euro;A;Diesel;85;115;260;6;4;4;1995;4000;1750;4527;1817;1418;460;1550;2015;465;Kombi;5;5;11.2 ;201;119;61.0 
BMW_316d_Touring_Edition_Exclusive;Diesel;4.5;115;1995;208 Euro;A;Diesel;85;115;260;6;4;4;1995;4000;1750;4527;1817;1418;460;1550;2015;465;Kombi;5;5;11.2 ;201;119;61.0 
BMW_316d_Touring_Edition_Sport;Diesel;4.5;115;1995;208 Euro;A;Diesel;85;115;260;6;4;4;1995;4000;1750;4527;1817;1418;460;1550;2015;465;Kombi;5;5;11.2 ;201;119;61.0 
BMW_320d_EfficientDynamics_Edition_Touring_;Diesel;4.3;163;1995;198 Euro;A;Diesel;120;163;380;6;4;4;1995;4000;1750;4527;1817;1418;460;1580;2045;465;Kombi;5;5;8.3 ;223;114;61.0 
BMW_320d_EfficientDynamics_Edition_Touring_Edition_Lifestyle;Diesel;4.3;163;1995;198 Euro;A;Diesel;120;163;380;6;4;4;1995;4000;1750;4527;1817;1418;460;1580;2045;465;Kombi;5;5;8.3 ;233;114;61.0 
BMW_320d_EfficientDynamics_Edition_Touring_Edition_Exclusive;Diesel;4.3;163;1995;198 Euro;A;Diesel;120;163;380;6;4;4;1995;4000;1750;4527;1817;1418;460;1580;2045;465;Kombi;5;5;8.3 ;233;114;61.0 
BMW_320d_Touring_xDrive;Diesel;5.6;177;1995;242 Euro;B;Diesel;130;177;350;6;4;4;1995;4000;1750;4527;1817;1418;460;1665;2130;465;Kombi;5;5;8.5 ;222;146;61.0 
BMW_320d_Touring_xDrive_Automatic;Diesel;6.0;177;1995;268 Euro;C;Diesel;130;177;350;6;4;4;1995;4000;1750;4527;1817;1418;460;1680;2145;465;Kombi;5;5;8.7 ;220;159;61.0 
BMW_320d_Touring_Edition_Lifestyle_xDrive;Diesel;5.3;184;1995;250 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1665;2130;465;Kombi;5;5;8.2 ;228;140;61.0 
BMW_320d_Touring_Edition_Lifestyle_xDrive_Automatic;Diesel;5.8;184;1995;276 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1680;2145;465;Kombi;5;5;8.4 ;226;153;61.0 
BMW_320d_Touring_Edition_Exclusive_xDrive;Diesel;5.3;184;1995;250 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1665;2130;465;Kombi;5;5;8.2 ;228;140;61.0 
BMW_320d_Touring_Edition_Exclusive_xDrive_Automatic;Diesel;5.8;184;1995;276 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1680;2145;465;Kombi;5;5;8.4 ;226;153;61.0 
BMW_320d_Touring_Edition_Sport_xDrive;Diesel;5.3;184;1995;250 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1665;2130;465;Kombi;5;5;8.2 ;228;140;61.0 
BMW_320d_Touring_Edition_Sport_xDrive_Automatic;Diesel;5.8;184;1995;276 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1680;2145;465;Kombi;5;5;8.4 ;226;153;61.0 
BMW_320d_BluePerformance_Touring_;Diesel;4.8;184;1995;226 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1580;2045;465;Kombi;5;5;7.7 ;233;128;61.0 
BMW_320d_BluePerformance_Touring_Edition_Lifestyle;Diesel;4.8;184;1995;226 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1580;2045;465;Kombi;5;5;7.7 ;233;128;61.0 
BMW_320d_BluePerformance_Touring_Edition_Exclusive;Diesel;4.8;184;1995;226 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1580;2045;465;Kombi;5;5;7.7 ;233;128;61.0 
BMW_320d_BluePerformance_Touring_Edition_Sport;Diesel;4.8;184;1995;226 Euro;A;Diesel;135;184;380;6;4;4;1995;4000;1900;4527;1817;1418;460;1580;2045;465;Kombi;5;5;7.7 ;233;128;61.0 
BMW_325d_Touring_;Diesel;5.9;197;2993;355 Euro;C;Diesel;145;197;400;6;6;4;2993;4000;1300;4527;1817;1418;460;1665;2130;465;Kombi;5;5;7.6 ;233;155;61.0 
BMW_325d_Touring_Automatic;Diesel;6.3;197;2993;375 Euro;C;Diesel;145;197;400;6;6;4;2993;4000;1300;4527;1817;1418;460;1675;2140;465;Kombi;5;5;7.7 ;231;165;61.0 
BMW_325d_Touring_Edition_Lifestyle;Diesel;5.8;204;2993;371 Euro;C;Diesel;150;204;430;6;6;4;2993;3750;1750;4527;1817;1418;460;1665;2130;465;Kombi;5;5;7.2 ;240;153;61.0 
BMW_325d_Touring_Edition_Lifestyle_Automatic;Diesel;6.2;204;2993;391 Euro;C;Diesel;150;204;430;6;6;4;2993;3750;1750;4527;1817;1418;460;1680;2145;465;Kombi;5;5;7.3 ;238;163;61.0 
BMW_325d_Touring_Edition_Exclusive;Diesel;5.8;204;2993;371 Euro;C;Diesel;150;204;430;6;6;4;2993;3750;1750;4527;1817;1418;460;1665;2130;465;Kombi;5;5;7.2 ;240;153;61.0 
BMW_325d_Touring_Edition_Exclusive_Automatic;Diesel;6.2;204;2993;391 Euro;C;Diesel;150;204;430;6;6;4;2993;3750;1750;4527;1817;1418;460;1680;2145;465;Kombi;5;5;7.3 ;238;163;61.0 
BMW_325d_Touring_Edition_Sport;Diesel;5.8;204;2993;371 Euro;C;Diesel;150;204;430;6;6;4;2993;3750;1750;4527;1817;1418;460;1665;2130;465;Kombi;5;5;7.2 ;240;153;61.0 
BMW_325d_Touring_Edition_Sport_Automatic;Diesel;6.2;204;2993;391 Euro;C;Diesel;150;204;430;6;6;4;2993;3750;1750;4527;1817;1418;460;1680;2145;465;Kombi;5;5;7.3 ;238;163;61.0 
BMW_330d_Touring_xDrive;Diesel;6.6;245;2993;413 Euro;C;Diesel;180;245;520;6;6;4;2993;4000;1750;4527;1817;1418;460;1775;2240;465;Kombi;5;5;6.0 ;245;174;61.0 
BMW_330d_Touring_xDrive_Automatic;Diesel;6.9;245;2993;427 Euro;D;Diesel;180;245;520;6;6;4;2993;4000;1750;4527;1817;1418;460;1790;2255;465;Kombi;5;5;6.1 ;245;181;61.0 
BMW_330d_Touring_Edition_Lifestyle_xDrive;Diesel;6.6;245;2993;413 Euro;C;Diesel;180;245;520;6;6;4;2993;4000;1750;4527;1817;1418;460;1775;2240;465;Kombi;5;5;6.0 ;245;174;61.0 
BMW_330d_Touring_Edition_Lifestyle_xDrive_Automatic;Diesel;6.9;245;2993;427 Euro;D;Diesel;180;245;520;6;6;4;2993;4000;1750;4527;1817;1418;460;1790;2255;465;Kombi;5;5;6.1 ;245;181;61.0 
BMW_330d_Touring_Edition_Exclusive_xDrive;Diesel;6.6;245;2993;413 Euro;C;Diesel;180;245;520;6;6;4;2993;4000;1750;4527;1817;1418;460;1775;2240;465;Kombi;5;5;6.0 ;245;174;61.0 
BMW_330d_Touring_Edition_Exclusive_xDrive_Automatic;Diesel;6.9;245;2993;427 Euro;D;Diesel;180;245;520;6;6;4;2993;4000;1750;4527;1817;1418;460;1790;2255;465;Kombi;5;5;6.1 ;245;181;61.0 
BMW_330d_Touring_Edition_Sport_xDrive;Diesel;6.6;245;2993;413 Euro;C;Diesel;180;245;520;6;6;4;2993;4000;1750;4527;1817;1418;460;1775;2240;465;Kombi;5;5;6.0 ;245;174;61.0 
BMW_330d_Touring_Edition_Sport_xDrive_Automatic;Diesel;6.9;245;2993;427 Euro;D;Diesel;180;245;520;6;6;4;2993;4000;1750;4527;1817;1418;460;1790;2255;465;Kombi;5;5;6.1 ;245;181;61.0 
BMW_335d_Touring_Automatic;Diesel;6.8;286;2993;401 Euro;D;Diesel;210;286;580;6;6;4;2993;4400;1750;4527;1817;1418;450;1720;2185;465;Kombi;5;5;6.1 ;250;178;61.0 
BMW_335d_Touring_Edition_Lifestyle_Automatic;Diesel;6.7;286;2993;417 Euro;D;Diesel;210;286;580;6;6;4;2993;4400;1750;4527;1817;1418;450;1720;2185;465;Kombi;5;5;6.1 ;250;176;61.0 
BMW_335d_Touring_Edition_Exclusive_Automatic;Diesel;6.7;286;2993;417 Euro;D;Diesel;210;286;580;6;6;4;2993;4400;1750;4527;1817;1418;450;1720;2185;465;Kombi;5;5;6.1 ;250;176;61.0 
BMW_335d_Touring_Edition_Sport_Automatic;Diesel;6.7;286;2993;417 Euro;D;Diesel;210;286;580;6;6;4;2993;4400;1750;4527;1817;1418;450;1720;2185;465;Kombi;5;5;6.1 ;250;176;61.0 
BMW_318i_Coupé_;Super Plus;6.3;143;1995;112 Euro;C;Otto;105;143;190;6;4;4;1995;6000;4250;4612;1782;1395;440;1435;1810;375;Coupe;2;4;9.1 ;210;146;63.0 
BMW_318i_Coupé_Edition_Exclusive;Super Plus;6.3;143;1995;112 Euro;C;Otto;105;143;190;6;4;4;1995;6000;4250;4612;1782;1395;440;1435;1810;375;Coupe;2;4;9.1 ;210;146;63.0 
BMW_318i_Coupé_M_Sport_Edition;Super Plus;6.3;143;1995;112 Euro;C;Otto;105;143;190;6;4;4;1995;6000;4250;4612;1782;1395;440;1435;1810;375;Coupe;2;4;9.1 ;210;146;63.0 
BMW_320i_Coupé_Edition_Exclusive;Super Plus;6.6;170;1995;128 Euro;D;Otto;125;170;210;6;4;4;1995;6700;4250;4612;1782;1395;440;1435;1810;375;Coupe;2;4;8.1 ;230;154;63.0 
BMW_320i_Coupé_Edition_Exclusive_Automatic;Super Plus;6.8;170;1995;138 Euro;D;Otto;125;170;210;6;4;4;1995;6700;4250;4612;1782;1395;440;1465;1840;375;Coupe;2;4;8.8 ;228;159;63.0 
BMW_320i_Coupé_M_Sport_Edition;Super Plus;6.6;170;1995;128 Euro;D;Otto;125;170;210;6;4;4;1995;6700;4250;4612;1782;1395;440;1435;1810;375;Coupe;2;4;8.1 ;230;154;63.0 
BMW_320i_Coupé_M_Sport_Edition_Automatic;Super Plus;6.8;170;1995;138 Euro;D;Otto;125;170;210;6;4;4;1995;6700;4250;4612;1782;1395;440;1465;1840;375;Coupe;2;4;8.8 ;228;159;63.0 
BMW_325i_Coupé_Edition_Exclusive;Super Plus;7.2;218;2996;176 Euro;D;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1505;1910;405;Coupe;2;4;6.7 ;250;168;63.0 
BMW_325i_Coupé_Edition_Exclusive_Automatic;Super Plus;7.4;218;2996;188 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1535;1940;405;Coupe;2;4;7.1 ;250;174;63.0 
BMW_325i_Coupé_M_Sport_Edition;Super Plus;7.2;218;2996;176 Euro;D;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1505;1910;405;Coupe;2;4;6.7 ;250;168;63.0 
BMW_325i_Coupé_M_Sport_Edition_Automatic;Super Plus;7.4;218;2996;188 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1535;1940;405;Coupe;2;4;7.1 ;250;174;63.0 
BMW_325i_Coupé_xDrive;Super Plus;8.1;218;2996;216 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1605;2010;405;Coupe;2;4;7.2 ;246;188;63.0 
BMW_325i_Coupé_xDrive_Automatic;Super Plus;8.2;218;2996;224 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1625;2030;405;Coupe;2;4;7.6 ;244;192;63.0 
BMW_325i_Coupé_Edition_Exclusive_xDrive;Super Plus;8.1;218;2996;216 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1605;2010;405;Coupe;2;4;7.2 ;246;188;63.0 
BMW_325i_Coupé_Edition_Exclusive_xDrive_Automatic;Super Plus;8.2;218;2996;224 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1625;2030;405;Coupe;2;4;7.6 ;244;192;63.0 
BMW_325i_Coupé_M_Sport_Edition_xDrive;Super Plus;8.1;218;2996;216 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1605;2010;405;Coupe;2;4;7.2 ;246;188;63.0 
BMW_325i_Coupé_M_Sport_Edition_xDrive_Automatic;Super Plus;8.2;218;2996;224 Euro;E;Otto;160;218;270;6;6;4;2996;6100;2400;4612;1782;1395;440;1625;2030;405;Coupe;2;4;7.6 ;244;192;63.0 
BMW_330i_Coupé_;Super Plus;7.4;272;2996;186 Euro;D;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1540;1945;405;Coupe;2;4;6.0 ;250;173;63.0 
BMW_330i_Coupé_Automatic;Super Plus;7.5;272;2996;190 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1555;1960;405;Coupe;2;4;6.2 ;250;175;63.0 
BMW_330i_Coupé_Edition_Exclusive;Super Plus;7.4;272;2996;186 Euro;D;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1540;1945;405;Coupe;2;4;6.0 ;250;173;63.0 
BMW_330i_Coupé_Edition_Exclusive_Automatic;Super Plus;7.5;272;2996;190 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1555;1960;405;Coupe;2;4;6.2 ;250;175;63.0 
BMW_330i_Coupé_M_Sport_Edition;Super Plus;7.4;272;2996;186 Euro;D;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1540;1945;405;Coupe;2;4;6.0 ;250;173;63.0 
BMW_330i_Coupé_M_Sport_Edition_Automatic;Super Plus;7.5;272;2996;190 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1555;1960;405;Coupe;2;4;6.2 ;250;175;63.0 
BMW_330i_Coupé_xDrive;Super Plus;8.2;272;2996;222 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1640;2045;405;Coupe;2;4;6.1 ;250;191;63.0 
BMW_330i_Coupé_xDrive_Automatic;Super Plus;8.3;272;2996;226 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1655;2060;405;Coupe;2;4;6.3 ;250;193;63.0 
BMW_330i_Coupé_Edition_Exclusive_xDrive;Super Plus;8.2;272;2996;222 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1640;2045;405;Coupe;2;4;6.1 ;250;191;63.0 
BMW_330i_Coupé_Edition_Exclusive_xDrive_Automatic;Super Plus;8.3;272;2996;226 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1655;2060;405;Coupe;2;4;6.3 ;250;193;63.0 
BMW_330i_Coupé_M_Sport_Edition_xDrive;Super Plus;8.2;272;2996;222 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1640;2045;405;Coupe;2;4;6.1 ;250;191;63.0 
BMW_330i_Coupé_M_Sport_Edition_xDrive_Automatic;Super Plus;8.3;272;2996;226 Euro;E;Otto;200;272;320;6;6;4;2996;6700;2750;4612;1782;1395;440;1655;2060;405;Coupe;2;4;6.3 ;250;193;63.0 
BMW_335i_Coupé_;Super Plus;8.4;306;2979;232 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1600;2005;405;Coupe;2;4;5.5 ;250;196;63.0 
BMW_335i_Coupé_Sport-Automatic_(7-Gang-DKG);Super Plus;8.4;306;2979;232 Euro;E;Otto;225;306;400;7;6;4;2979;5800;1200;4612;1782;1375;430;1615;2020;405;Coupe;2;4;5.4 ;250;196;63.0 
BMW_335i_Coupé_Edition_Exclusive;Super Plus;8.4;306;2979;232 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1600;2005;405;Coupe;2;4;5.5 ;250;196;63.0 
BMW_335i_Coupé_Edition_Exclusive_Sport-Automatic_(7-Gang-DKG);Super Plus;8.4;306;2979;232 Euro;E;Otto;225;306;400;7;6;4;2979;5800;1200;4612;1782;1375;430;1615;2020;405;Coupe;2;4;5.4 ;250;196;63.0 
BMW_335i_Coupé_M_Sport_Edition;Super Plus;8.4;306;2979;232 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1600;2005;405;Coupe;2;4;5.5 ;250;196;63.0 
BMW_335i_Coupé_M_Sport_Edition_Sport-Automatic_(7-Gang-DKG);Super Plus;8.4;306;2979;232 Euro;E;Otto;225;306;400;7;6;4;2979;5800;1200;4612;1782;1375;430;1615;2020;405;Coupe;2;4;5.4 ;250;196;63.0 
BMW_335i_Coupé_xDrive;Super Plus;8.8;306;2979;250 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1680;2085;405;Coupe;2;4;5.3 ;250;205;63.0 
BMW_335i_Coupé_xDrive_Automatic;Super Plus;9.1;306;2979;264 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1695;2100;405;Coupe;2;4;5.4 ;250;212;63.0 
BMW_335i_Coupé_Edition_Exclusive_xDrive;Super Plus;8.8;306;2979;250 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1680;2085;405;Coupe;2;4;5.3 ;250;205;63.0 
BMW_335i_Coupé_Edition_Exclusive_xDrive_Automatic;Super Plus;9.1;306;2979;264 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1695;2100;405;Coupe;2;4;5.4 ;250;212;63.0 
BMW_335i_Coupé_M_Sport_Edition_xDrive;Super Plus;8.8;306;2979;250 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1680;2085;405;Coupe;2;4;5.3 ;250;205;63.0 
BMW_335i_Coupé_M_Sport_Edition_xDrive_Automatic;Super Plus;9.1;306;2979;264 Euro;F;Otto;225;306;400;6;6;4;2979;5800;1200;4612;1782;1375;430;1695;2100;405;Coupe;2;4;5.4 ;250;212;63.0 
BMW_320d_Coupé_;Diesel;4.7;184;1995;220 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1495;1900;405;Coupe;2;4;7.5 ;237;125;61.0 
BMW_320d_Coupé_Automatic;Diesel;5.3;184;1995;250 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1505;1910;405;Coupe;2;4;7.6 ;235;140;61.0 
BMW_320d_Coupé_Edition_Exclusive;Diesel;4.7;184;1995;220 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1495;1900;405;Coupe;2;4;7.5 ;237;125;61.0 
BMW_320d_Coupé_Edition_Exclusive_Automatic;Diesel;5.3;184;1995;250 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1505;1910;405;Coupe;2;4;7.6 ;235;140;61.0 
BMW_320d_Coupé_M_Sport_Edition;Diesel;4.7;184;1995;220 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1495;1900;405;Coupe;2;4;7.5 ;237;125;61.0 
BMW_320d_Coupé_M_Sport_Edition_Automatic;Diesel;5.3;184;1995;250 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1505;1910;405;Coupe;2;4;7.6 ;235;140;61.0 
BMW_320d_Coupé_xDrive;Diesel;5.2;184;1995;244 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1590;1995;405;Coupe;2;4;7.8 ;232;137;61.0 
BMW_320d_Coupé_xDrive_Automatic;Diesel;5.7;184;1995;270 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1605;2010;405;Coupe;2;4;7.9 ;230;150;61.0 
BMW_320d_Coupé_Edition_Exclusive_xDrive;Diesel;5.2;184;1995;244 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1590;1995;405;Coupe;2;4;7.8 ;232;137;61.0 
BMW_320d_Coupé_Edition_Exclusive_xDrive_Automatic;Diesel;5.7;184;1995;270 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1605;2010;405;Coupe;2;4;7.9 ;230;150;61.0 
BMW_320d_Coupé_M_Sport_Edition_xDrive;Diesel;5.2;184;1995;244 Euro;B;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1590;1995;405;Coupe;2;4;7.8 ;232;137;61.0 
BMW_320d_Coupé_M_Sport_Edition_xDrive_Automatic;Diesel;5.7;184;1995;270 Euro;C;Diesel;135;184;380;6;4;4;1995;4000;1900;4612;1782;1395;440;1605;2010;405;Coupe;2;4;7.9 ;230;150;61.0 
BMW_325d_Coupé_;Diesel;5.7;204;2993;367 Euro;C;Diesel;150;204;430;6;6;4;2993;3750;1750;4612;1782;1395;440;1590;1995;405;Coupe;2;4;6.9 ;244;151;61.0 
